aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 21: MetadataResponse_v1(brokers=[(node_id=0, host='localhost', port=9092, rack=None)], controller_id=0, topics=[(error_code=0, topic='testtopic', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0])])])
aiokafka.cluster    	Thread-1 (_start_loop)	DEBUG   	Updated cluster metadata to ClusterMetadata(brokers: 1, topics: 1, groups: 0)
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending FindCoordinator request for key schema-registry to broker 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 22: FindCoordinatorRequest_v1(coordinator_key='schema-registry', coordinator_type=0)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 22: FindCoordinatorResponse_v1(throttle_time_ms=0, error_code=15, error_message='The coordinator is not available.', coordinator_id=-1, host='', port=-1)
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Received group coordinator response FindCoordinatorResponse_v1(throttle_time_ms=0, error_code=15, error_message='The coordinator is not available.', coordinator_id=-1, host='', port=-1)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	WARNING 	Group Coordinator Request failed: [Error 15] GroupCoordinatorNotAvailableError
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending metadata request MetadataRequest_v1(topics=NULL) to node 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 23: MetadataRequest_v1(topics=NULL)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 23: MetadataResponse_v1(brokers=[(node_id=0, host='localhost', port=9092, rack=None)], controller_id=0, topics=[(error_code=0, topic='testtopic', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0])])])
aiokafka.cluster    	Thread-1 (_start_loop)	DEBUG   	Updated cluster metadata to ClusterMetadata(brokers: 1, topics: 1, groups: 0)
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending FindCoordinator request for key schema-registry to broker 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 24: FindCoordinatorRequest_v1(coordinator_key='schema-registry', coordinator_type=0)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 24: FindCoordinatorResponse_v1(throttle_time_ms=0, error_code=15, error_message='The coordinator is not available.', coordinator_id=-1, host='', port=-1)
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Received group coordinator response FindCoordinatorResponse_v1(throttle_time_ms=0, error_code=15, error_message='The coordinator is not available.', coordinator_id=-1, host='', port=-1)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	WARNING 	Group Coordinator Request failed: [Error 15] GroupCoordinatorNotAvailableError
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending metadata request MetadataRequest_v1(topics=NULL) to node 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 25: MetadataRequest_v1(topics=NULL)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 25: MetadataResponse_v1(brokers=[(node_id=0, host='localhost', port=9092, rack=None)], controller_id=0, topics=[(error_code=0, topic='testtopic', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0])])])
aiokafka.cluster    	Thread-1 (_start_loop)	DEBUG   	Updated cluster metadata to ClusterMetadata(brokers: 1, topics: 1, groups: 0)
karapace.core.schema_reader	schema-reader	INFO    	[Schema Topic] Successfully created '_schemas'
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending FindCoordinator request for key schema-registry to broker 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 26: FindCoordinatorRequest_v1(coordinator_key='schema-registry', coordinator_type=0)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 26: FindCoordinatorResponse_v1(throttle_time_ms=0, error_code=0, error_message='NONE', coordinator_id=0, host='localhost', port=9092)
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Received group coordinator response FindCoordinatorResponse_v1(throttle_time_ms=0, error_code=0, error_message='NONE', coordinator_id=0, host='localhost', port=9092)
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Initiating connection to node 0 at localhost:9092
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 1: ApiVersionRequest_v0()
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 1: ApiVersionResponse_v0(error_code=0, api_versions=[(api_key=0, min_version=0, max_version=11), (api_key=1, min_version=0, max_version=17), (api_key=2, min_version=0, max_version=9), (api_key=3, min_version=0, max_version=12), (api_key=4, min_version=0, max_version=7), (api_key=5, min_version=0, max_version=4), (api_key=6, min_version=0, max_version=8), (api_key=7, min_version=0, max_version=3), (api_key=8, min_version=0, max_version=9), (api_key=9, min_version=0, max_version=9), (api_key=10, min_version=0, max_version=6), (api_key=11, min_version=0, max_version=9), (api_key=12, min_version=0, max_version=4), (api_key=13, min_version=0, max_version=5), (api_key=14, min_version=0, max_version=5), (api_key=15, min_version=0, max_version=5), (api_key=16, min_version=0, max_version=5), (api_key=17, min_version=0, max_version=1), (api_key=18, min_version=0, max_version=4), (api_key=19, min_version=0, max_version=7), (api_key=20, min_version=0, max_version=6), (api_key=21, min_version=0, max_version=2), (api_key=22, min_version=0, max_version=5), (api_key=23, min_version=0, max_version=4), (api_key=24, min_version=0, max_version=5), (api_key=25, min_version=0, max_version=4), (api_key=26, min_version=0, max_version=4), (api_key=27, min_version=0, max_version=1), (api_key=28, min_version=0, max_version=4), (api_key=29, min_version=0, max_version=3), (api_key=30, min_version=0, max_version=3), (api_key=31, min_version=0, max_version=3), (api_key=32, min_version=0, max_version=4), (api_key=33, min_version=0, max_version=2), (api_key=34, min_version=0, max_version=2), (api_key=35, min_version=0, max_version=4), (api_key=36, min_version=0, max_version=2), (api_key=37, min_version=0, max_version=3), (api_key=38, min_version=0, max_version=3), (api_key=39, min_version=0, max_version=2), (api_key=40, min_version=0, max_version=2), (api_key=41, min_version=0, max_version=3), (api_key=42, min_version=0, max_version=2), (api_key=43, min_version=0, max_version=2), (api_key=44, min_version=0, max_version=1), (api_key=45, min_version=0, max_version=0), (api_key=46, min_version=0, max_version=0), (api_key=47, min_version=0, max_version=0), (api_key=48, min_version=0, max_version=1), (api_key=49, min_version=0, max_version=1), (api_key=50, min_version=0, max_version=0), (api_key=51, min_version=0, max_version=0), (api_key=56, min_version=0, max_version=3), (api_key=57, min_version=0, max_version=1), (api_key=58, min_version=0, max_version=0), (api_key=60, min_version=0, max_version=1), (api_key=61, min_version=0, max_version=0), (api_key=65, min_version=0, max_version=0), (api_key=66, min_version=0, max_version=1), (api_key=67, min_version=0, max_version=0), (api_key=68, min_version=0, max_version=0), (api_key=69, min_version=0, max_version=0)])
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Discovered coordinator 0 for group schema-registry
aiokafka            	Thread-1 (_start_loop)	DEBUG   	Sending metadata request MetadataRequest_v1(topics=NULL) to node 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 27: MetadataRequest_v1(topics=NULL)
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 27: MetadataResponse_v1(brokers=[(node_id=0, host='localhost', port=9092, rack=None)], controller_id=0, topics=[(error_code=0, topic='testtopic', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0])]), (error_code=0, topic='_schemas', is_internal=False, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0])]), (error_code=0, topic='__consumer_offsets', is_internal=True, partitions=[(error_code=0, partition=0, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=10, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=20, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=40, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=30, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=9, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=39, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=11, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=31, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=13, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=18, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=22, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=8, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=32, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=43, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=29, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=34, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=1, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=6, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=41, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=27, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=48, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=5, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=15, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=35, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=25, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=46, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=26, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=36, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=44, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=16, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=37, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=17, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=45, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=3, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=4, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=24, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=38, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=33, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=23, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=28, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=2, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=12, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=19, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=14, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=47, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=49, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=42, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=7, leader=0, replicas=[0], isr=[0]), (error_code=0, partition=21, leader=0, replicas=[0], isr=[0])])])
aiokafka.cluster    	Thread-1 (_start_loop)	DEBUG   	Updated cluster metadata to ClusterMetadata(brokers: 1, topics: 3, groups: 0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	(Re-)joining group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Sending JoinGroup (JoinGroupRequest_v5(group='schema-registry', session_timeout=10000, rebalance_timeout=30000, member_id='', group_instance_id=None, protocol_type='sr', group_protocols=[(protocol_name='v0', protocol_metadata=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"ht...')])) to coordinator 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 2: JoinGroupRequest_v5(group='schema-registry', session_timeout=10000, rebalance_timeout=30000, member_id='', group_instance_id=None, protocol_type='sr', group_protocols=[(protocol_name='v0', protocol_metadata=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"ht...')])
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 2: JoinGroupResponse_v5(throttle_time_ms=0, error_code=79, generation_id=-1, group_protocol='', leader_id='', member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', members=[])
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Sending JoinGroup (JoinGroupRequest_v5(group='schema-registry', session_timeout=10000, rebalance_timeout=30000, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', group_instance_id=None, protocol_type='sr', group_protocols=[(protocol_name='v0', protocol_metadata=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"ht...')])) to coordinator 0
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 3: JoinGroupRequest_v5(group='schema-registry', session_timeout=10000, rebalance_timeout=30000, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', group_instance_id=None, protocol_type='sr', group_protocols=[(protocol_name='v0', protocol_metadata=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"ht...')])
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 3: JoinGroupResponse_v5(throttle_time_ms=0, error_code=0, generation_id=1, group_protocol='v0', leader_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', members=[(member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', group_instance_id=None, member_metadata=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"ht...')])
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Join group response JoinGroupResponse_v5(throttle_time_ms=0, error_code=0, generation_id=1, group_protocol='v0', leader_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', members=[(member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', group_instance_id=None, member_metadata=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"ht...')])
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Joined group 'schema-registry' (generation 1) with member_id sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Elected group leader -- performing partition assignments using v0
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Creating assignment: 'sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', protocol: 'v0', members: [JoinGroupMemberData(member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', member_data=b'{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"http","master_eligibility":true}')]
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Chose: 'sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28' with url: 'http://127.0.0.1:8081' as the master
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Sending leader SyncGroup for group schema-registry to coordinator 0: SyncGroupRequest_v3(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', group_instance_id=None, group_assignment=[(member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', member_metadata=b'{"master":"sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28","master_identity":{"version":2,"karapace_versi...')])
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 4: SyncGroupRequest_v3(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', group_instance_id=None, group_assignment=[(member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', member_metadata=b'{"master":"sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28","master_identity":{"version":2,"karapace_versi...')])
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 4: SyncGroupResponse_v3(throttle_time_ms=0, error_code=0, member_assignment=b'{"master":"sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28","master_identity":{"version":2,"karapace_versi...')
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Successfully synced group schema-registry with generation 1
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Join complete, generation 1, member_id: 'sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28', protocol: 'v0', member_assignment_bytes: b'{"master":"sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28","master_identity":{"version":2,"karapace_version":"5.0.3.dev12+g68ba44622","host":"127.0.0.1","port":8081,"scheme":"http","master_eligibility":true},"error":0}'
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	INFO    	Declaring myself as not master for 5000 milliseconds, another master meanwhile could have added other records
karapace.core.schema_reader	schema-reader	INFO    	Replay progress (1.49): -1/-1 (100.0 %) (recs/s -0.6727605130052454)
karapace.core.schema_reader	schema-reader	INFO    	Ready in 1.486614000001282 seconds
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 5: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 5: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Newly elected as master, waiting 5000 ms before writing any schema to let other requests complete
karapace.core.coordinator.schema_coordinator	schema-reader	INFO    	Declaring myself as master since 5000 are passed!
karapace.core.schema_reader	schema-reader	INFO    	Replay progress (5.19): -1/-1 (100.0 %) (recs/s 0.0)
karapace.core.schema_reader	schema-reader	INFO    	Ready in 6.681325624998863 seconds
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 6: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 6: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 7: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 7: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 8: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 8: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 9: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 9: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 10: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 10: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 11: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 11: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 12: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 12: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Heartbeat: schema-registry[1] sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Request 13: HeartbeatRequest_v1(group='schema-registry', generation_id=1, member_id='sr-1-2f6c9bbd-1da7-4c7c-bd04-137c17658e28')
aiokafka.conn       	Thread-1 (_start_loop)	DEBUG   	<AIOKafkaConnection host=localhost port=9092> Response 13: HeartbeatResponse_v1(throttle_time_ms=0, error_code=0)
karapace.core.coordinator.schema_coordinator	Thread-1 (_start_loop)	DEBUG   	Received successful heartbeat response for group schema-registry
